Trial_ID,Step,Stimulus,Response,ResponseTime,Duration,CorrectAnswer,Type
75,Display Faces,enlarged_images/A/f2n.bmp / enlarged_images/A/f2t.bmp,,,1.0034122500219382,[,fNTi
75,ITI,ITI,,,0.37685437500476837,,
75,Fixation,+,,,2.502275708306115,,
76,Fixation,+,,,0.5034490416292101,,
76,Display Faces,enlarged_images/A/m4n.bmp / enlarged_images/A/m4n.bmp,,,0.5034990417188965,[,mNN
76,Display Faces,enlarged_images/A/m4n.bmp / enlarged_images/A/m4n.bmp,,,1.0030793334008195,[,mNN
76,ITI,ITI,,,0.527155666728504,,
76,Fixation,+,,,2.5022557916818187,,
77,Fixation,+,,,0.5044221249991097,,
77,Display Faces,enlarged_images/A/f4n.bmp / enlarged_images/A/f4n.bmp,,,0.5036778749781661,[,mNTc
77,Display Faces,enlarged_images/A/f4n.bmp / enlarged_images/A/f4n.bmp,,,1.0035637082764879,[,mNTc
77,ITI,ITI,,,0.5523185833008029,,
77,Fixation,+,,,2.5025478749885224,,
78,Fixation,+,,,0.5043926666257903,,
78,Display Faces,enlarged_images/A/f4t.bmp / enlarged_images/A/f4n.bmp,,,0.5036419166135602,[,fNTi
78,Display Faces,enlarged_images/A/f4t.bmp / enlarged_images/A/f4n.bmp,,,1.0029706666246057,[,fNTi
78,ITI,ITI,,,0.6771830833167769,,
78,Fixation,+,,,2.502257333311718,,
79,Fixation,+,,,0.5043986667296849,,
79,Display Faces,enlarged_images/A/f4n.bmp / enlarged_images/A/f4n.bmp,,,0.5038572917110287,[,mNTc
79,Display Faces,enlarged_images/A/f4n.bmp / enlarged_images/A/f4n.bmp,,,1.0031754166120663,[,mNTc
79,ITI,ITI,,,0.47699829167686403,,
79,Fixation,+,,,2.5023320832988247,,
80,Fixation,+,,,0.5046164583181962,,
80,Display Faces,enlarged_images/A/f5n.bmp / enlarged_images/A/f5n.bmp,,,0.5035434582969174,[,mNTc
80,Display Faces,enlarged_images/A/f5n.bmp / enlarged_images/A/f5n.bmp,,,1.0030327083077282,[,mNTc
80,ITI,ITI,,,0.3771394999930635,,
80,Fixation,+,,,2.502122000034433,,
81,Fixation,+,,,0.5044572916813195,,
81,Display Faces,enlarged_images/A/m1n.bmp / enlarged_images/A/m1n.bmp,,,0.5040974583826028,[,mNN
81,Display Faces,enlarged_images/A/m1n.bmp / enlarged_images/A/m1n.bmp,,,1.0030359167139977,[,mNN
81,ITI,ITI,,,0.527063374989666,,
81,Fixation,+,,,2.5025245000142604,,
82,Fixation,+,,,0.5036051250062883,,
82,Display Faces,enlarged_images/A/f1n.bmp / enlarged_images/A/f1n.bmp,,,0.5035067917197011,[,mNTc
82,Display Faces,enlarged_images/A/f1n.bmp / enlarged_images/A/f1n.bmp,,,1.0031117500038818,[,mNTc
82,ITI,ITI,,,0.5521304583526216,,
82,Fixation,+,,,2.5028883332852274,,
83,Fixation,+,,,0.5044661249849014,,
83,Display Faces,enlarged_images/A/f2n.bmp / enlarged_images/A/f2n.bmp,,,0.5038246249896474,[,fNTc
83,Display Faces,enlarged_images/A/f2n.bmp / enlarged_images/A/f2n.bmp,,,1.0032518333755434,[,fNTc
83,ITI,ITI,,,0.40203545830445364,,
83,Fixation,+,,,2.5024411666672677,,
84,Fixation,+,,,0.503356208326295,,
84,Display Faces,enlarged_images/A/f5t.bmp / enlarged_images/A/f5n.bmp,,,0.5035152499913238,[,fNTi
84,Display Faces,enlarged_images/A/f5t.bmp / enlarged_images/A/f5n.bmp,,,1.0035199166741222,[,fNTi
84,ITI,ITI,,,0.7524684583768249,,
84,Fixation,+,,,2.502288124989718,,
85,Fixation,+,,,0.504606916627381,,
85,Display Faces,enlarged_images/A/m4t.bmp / enlarged_images/A/m4n.bmp,,,0.5040537500171922,[,mNTi
85,Display Faces,enlarged_images/A/m4t.bmp / enlarged_images/A/m4n.bmp,,,1.003565416613128,[,mNTi
85,ITI,ITI,,,0.7270591250271536,,
85,Fixation,+,,,2.5024048750055954,,
86,Fixation,+,,,0.5040834583342075,,
86,Display Faces,enlarged_images/A/f4n.bmp / enlarged_images/A/f4n.bmp,,,0.5036352917086333,[,fNTc
86,Display Faces,enlarged_images/A/f4n.bmp / enlarged_images/A/f4n.bmp,,,1.003257166594267,[,fNTc
86,ITI,ITI,,,0.4267923333100043,,
86,Fixation,+,,,2.502491666644346,,
87,Fixation,+,,,0.5043680833769031,,
87,Display Faces,enlarged_images/A/f3n.bmp / enlarged_images/A/f3n.bmp,,,0.5036509166820906,[,fNTc
87,Display Faces,enlarged_images/A/f3n.bmp / enlarged_images/A/f3n.bmp,,,1.0031414999975823,[,fNTc
87,ITI,ITI,,,0.7276146250078455,,
87,Fixation,+,,,2.502830458281096,,
88,Fixation,+,,,0.5039188750088215,,
88,Display Faces,enlarged_images/A/f5n.bmp / enlarged_images/A/f5n.bmp,,,0.5039869166212156,[,fNTc
88,Display Faces,enlarged_images/A/f5n.bmp / enlarged_images/A/f5n.bmp,,,1.0031023332849145,[,fNTc
88,ITI,ITI,,,0.42713720828760415,,
88,Fixation,+,,,2.5022895416477695,,
89,Fixation,+,,,0.5044083332759328,,
89,Display Faces,enlarged_images/A/f4n.bmp / enlarged_images/A/f4n.bmp,,,0.5036434166249819,[,fNN
89,Display Faces,enlarged_images/A/f4n.bmp / enlarged_images/A/f4n.bmp,,,1.0030991249950603,[,fNN
89,ITI,ITI,,,0.6272447499795817,,
89,Fixation,+,,,2.502264083363116,,
90,Fixation,+,,,0.5036124583566561,,
90,Display Faces,enlarged_images/A/f4n.bmp / enlarged_images/A/f4n.bmp,,,0.503721333341673,[,mNTc
90,Display Faces,enlarged_images/A/f4n.bmp / enlarged_images/A/f4n.bmp,,,1.0034809583448805,[,mNTc
90,ITI,ITI,,,0.3022675833199173,,
90,Fixation,+,,,2.502764541655779,,
91,Fixation,+,,,0.504941624996718,,
91,Display Faces,enlarged_images/A/f1n.bmp / enlarged_images/A/f1n.bmp,,,0.5040743749705143,[,fNTc
91,Display Faces,enlarged_images/A/f1n.bmp / enlarged_images/A/f1n.bmp,,,1.0031715832883492,[,fNTc
91,ITI,ITI,,,0.2772852083435282,,
91,Fixation,+,,,2.502279083360918,,
92,Fixation,+,,,0.5038427917170338,,
92,Display Faces,enlarged_images/A/f2n.bmp / enlarged_images/A/f2n.bmp,,,0.5036047916510142,[,fNN
92,Display Faces,enlarged_images/A/f2n.bmp / enlarged_images/A/f2n.bmp,,,1.0033433749922551,[,fNN
92,ITI,ITI,,,0.6771767499740236,,
92,Fixation,+,,,2.502561333356425,,
93,Fixation,+,,,0.5050063332892023,,
93,Display Faces,enlarged_images/A/f2n.bmp / enlarged_images/A/f2n.bmp,,,0.5035575000219978,[,fNN
93,Display Faces,enlarged_images/A/f2n.bmp / enlarged_images/A/f2n.bmp,,,1.002980999997817,[,fNN
93,ITI,ITI,,,0.4272239999845624,,
93,Fixation,+,,,2.502290958305821,,
94,Fixation,+,,,0.5038819999899715,,
94,Display Faces,enlarged_images/A/f1t.bmp / enlarged_images/A/f1n.bmp,,,0.5034923334023915,[,fNTi
94,Display Faces,enlarged_images/A/f1t.bmp / enlarged_images/A/f1n.bmp,,,1.0032385416561738,[,fNTi
94,ITI,ITI,,,0.45199670834699646,,
94,Fixation,+,,,2.5021962499595247,,
95,Fixation,+,,,0.5035606666351669,,
95,Display Faces,enlarged_images/A/f2n.bmp / enlarged_images/A/f2n.bmp,,,0.5043428334174678,[,fNN
95,Display Faces,enlarged_images/A/f2n.bmp / enlarged_images/A/f2n.bmp,,,1.0032004583626986,[,fNN
95,ITI,ITI,,,0.3774637916358188,,
95,Fixation,+,,,2.5027403333224356,,
96,Fixation,+,,,0.5033672082936391,,
96,Display Faces,enlarged_images/A/m2n.bmp / enlarged_images/A/m2n.bmp,,,0.5035351249971427,[,mNN
96,Display Faces,enlarged_images/A/m2n.bmp / enlarged_images/A/m2n.bmp,,,1.0035477082710713,[,mNN
96,ITI,ITI,,,0.32699829165358096,,
96,Fixation,+,,,2.502282791712787,,
97,Fixation,+,,,0.5041897917399183,,
97,Display Faces,enlarged_images/A/f3n.bmp / enlarged_images/A/f3n.bmp,,,0.5043416667031124,[,mNTc
97,Display Faces,enlarged_images/A/f3n.bmp / enlarged_images/A/f3n.bmp,,,1.0038695833063684,[,mNTc
97,ITI,ITI,,,0.7270957083674148,,
97,Fixation,+,,,2.502448833314702,,
98,Fixation,+,,,0.504494916589465,,
98,Display Faces,enlarged_images/A/m4n.bmp / enlarged_images/A/m4n.bmp,,,0.5035912916646339,[,mNN
98,Display Faces,enlarged_images/A/m4n.bmp / enlarged_images/A/m4n.bmp,,,1.0035867916885763,[,mNN
98,ITI,ITI,,,0.5773430417175405,,
98,Fixation,+,,,2.5027750416775234,,
99,Fixation,+,,,0.5046424583997577,,
99,Display Faces,enlarged_images/A/f1n.bmp / enlarged_images/A/f1n.bmp,,,0.5037423750036396,[,fNN
99,Display Faces,enlarged_images/A/f1n.bmp / enlarged_images/A/f1n.bmp,,,1.003168166615069,[,fNN
99,ITI,ITI,,,0.6770648750243708,,
99,Fixation,+,,,2.5024174166610464,,
100,Fixation,+,,,0.5040032500401139,,
100,Display Faces,enlarged_images/A/f1n.bmp / enlarged_images/A/f1n.bmp,,,0.5039942917064764,[,mNTc
100,Display Faces,enlarged_images/A/f1n.bmp / enlarged_images/A/f1n.bmp,,,1.003223458363209,[,mNTc
100,ITI,ITI,,,0.7019990416592918,,
100,Fixation,+,,,2.5026613749796525,,
101,Fixation,+,,,0.5041661249706522,,
101,Display Faces,enlarged_images/A/f4n.bmp / enlarged_images/A/f4t.bmp,,,0.5040582916117273,[,fNTi
101,Display Faces,enlarged_images/A/f4n.bmp / enlarged_images/A/f4t.bmp,,,1.0031251666950993,[,fNTi
101,ITI,ITI,,,0.32720649999100715,,
101,Fixation,+,,,2.50237516668858,,
102,Fixation,+,,,0.5033271667198278,,
102,Display Faces,enlarged_images/A/f5n.bmp / enlarged_images/A/f5n.bmp,,,0.5036493333755061,[,fNN
102,Display Faces,enlarged_images/A/f5n.bmp / enlarged_images/A/f5n.bmp,,,1.0033261666540056,[,fNN
102,ITI,ITI,,,0.6519595416611992,,
102,Fixation,+,,,2.5024149999953806,,
103,Fixation,+,,,0.5039090000209399,,
103,Display Faces,enlarged_images/A/m5n.bmp / enlarged_images/A/m5n.bmp,,,0.5041695833206177,[,mNN
103,Display Faces,enlarged_images/A/m5n.bmp / enlarged_images/A/m5n.bmp,,,1.0044277083361521,[,mNN
103,ITI,ITI,,,0.2525984999956563,,
103,Fixation,+,,,2.5023795416927896,,
104,Fixation,+,,,0.5041608333121985,,
104,Display Faces,enlarged_images/A/f3t.bmp / enlarged_images/A/f3n.bmp,,,0.5039744999958202,[,fNTi
104,Display Faces,enlarged_images/A/f3t.bmp / enlarged_images/A/f3n.bmp,,,1.0030087500344962,[,fNTi
104,ITI,ITI,,,0.37703945831162855,,
104,Fixation,+,,,2.5022272499627434,,
105,Fixation,+,,,0.5046248749713413,,
105,Display Faces,enlarged_images/A/f1n.bmp / enlarged_images/A/f1n.bmp,,,0.5038062499952503,[,fNN
105,Display Faces,enlarged_images/A/f1n.bmp / enlarged_images/A/f1n.bmp,,,1.003129958291538,[,fNN
105,ITI,ITI,,,0.2772471667267382,,
105,Fixation,+,,,2.502278916654177,,
106,Fixation,+,,,0.5037992916768417,,
106,Display Faces,enlarged_images/A/f3n.bmp / enlarged_images/A/f3n.bmp,,,0.5034131249994971,[,fNN
106,Display Faces,enlarged_images/A/f3n.bmp / enlarged_images/A/f3n.bmp,,,1.0032835833844729,[,fNN
106,ITI,ITI,,,0.4770115000428632,,
106,Fixation,+,,,2.502548791584559,,
107,Fixation,+,,,0.5027753332979046,,
107,Display Faces,enlarged_images/A/f4n.bmp / enlarged_images/A/f4n.bmp,,,0.5039306666585617,[,fNTc
107,Display Faces,enlarged_images/A/f4n.bmp / enlarged_images/A/f4n.bmp,,,1.0031701666885056,[,fNTc
107,ITI,ITI,,,0.727115583315026,,
107,Fixation,+,,,2.502389041648712,,
108,Fixation,+,,,0.503762666718103,,
108,Display Faces,enlarged_images/A/f4n.bmp / enlarged_images/A/f4n.bmp,,,0.5035321667091921,[,fNTc
108,Display Faces,enlarged_images/A/f4n.bmp / enlarged_images/A/f4n.bmp,,,1.003159708401654,[,fNTc
108,ITI,ITI,,,0.47703025001101196,,
108,Fixation,+,,,2.502583583293017,,
109,Fixation,+,,,0.5030962500022724,,
109,Display Faces,enlarged_images/A/m3n.bmp / enlarged_images/A/m3n.bmp,,,0.5034700416726992,[,mNN
109,Display Faces,enlarged_images/A/m3n.bmp / enlarged_images/A/m3n.bmp,,,1.0037843332975172,[,mNN
109,ITI,ITI,,,0.3023135000257753,,
109,Fixation,+,,,2.502276166691445,,
110,Fixation,+,,,0.5044817916932516,,
110,Display Faces,enlarged_images/A/f5n.bmp / enlarged_images/A/f5n.bmp,,,0.5036643749917857,[,fNTc
110,Display Faces,enlarged_images/A/f5n.bmp / enlarged_images/A/f5n.bmp,,,1.0032608750043437,[,fNTc
110,ITI,ITI,,,0.3522856666822918,,
110,Fixation,+,,,2.502503458294086,,
111,Fixation,+,,,0.5036980832810514,,
111,Display Faces,enlarged_images/A/f2n.bmp / enlarged_images/A/f2n.bmp,,,0.5041471250005998,[,mNTc
111,Display Faces,enlarged_images/A/f2n.bmp / enlarged_images/A/f2n.bmp,,,1.0041506667039357,[,mNTc
111,ITI,ITI,,,0.3272050416562706,,
111,Fixation,+,,,2.502271291683428,,
112,Fixation,+,,,0.5034172916784883,,
112,Display Faces,enlarged_images/A/f5n.bmp / enlarged_images/A/f5n.bmp,,,0.5034531249548309,[,fNN
112,Display Faces,enlarged_images/A/f5n.bmp / enlarged_images/A/f5n.bmp,,,1.0031824166653678,[,fNN
112,ITI,ITI,,,0.3770609166822396,,
112,Fixation,+,,,2.5022003332851455,,
113,Fixation,+,,,0.5029707083594985,,
113,Display Faces,enlarged_images/A/m5n.bmp / enlarged_images/A/m5t.bmp,,,0.5040852500242181,[,mNTi
113,Display Faces,enlarged_images/A/m5n.bmp / enlarged_images/A/m5t.bmp,,,1.0030365833081305,[,mNTi
113,ITI,ITI,,,0.6773772083106451,,
113,Fixation,+,,,2.503187499998603,,
114,Fixation,+,,,0.5035419583437033,,
114,Display Faces,enlarged_images/A/f2n.bmp / enlarged_images/A/f2n.bmp,,,0.5035403749789111,[,mNTc
114,Display Faces,enlarged_images/A/f2n.bmp / enlarged_images/A/f2n.bmp,,,1.0034486249787733,[,mNTc
114,ITI,ITI,,,0.2520104583236389,,
114,Fixation,+,,,2.5021810416365042,,
115,Fixation,+,,,0.5040652917232364,,
115,Display Faces,enlarged_images/A/f3n.bmp / enlarged_images/A/f3n.bmp,,,0.5043862916645594,[,fNN
115,Display Faces,enlarged_images/A/f3n.bmp / enlarged_images/A/f3n.bmp,,,1.0031215000199154,[,fNN
115,ITI,ITI,,,0.2525122083025053,,
115,Fixation,+,,,2.502531458332669,,
116,Fixation,+,,,0.5039857083465904,,
116,Display Faces,enlarged_images/A/m1n.bmp / enlarged_images/A/m1t.bmp,,,0.5039424583083019,[,mNTi
116,Display Faces,enlarged_images/A/m1n.bmp / enlarged_images/A/m1t.bmp,,,1.003768166701775,[,mNTi
116,ITI,ITI,,,0.6025551666971296,,
116,Fixation,+,,,2.5023575833183713,,
117,Fixation,+,,,0.5042536666733213,,
117,Display Faces,enlarged_images/A/f1n.bmp / enlarged_images/A/f1n.bmp,,,0.5036551667144522,[,fNTc
117,Display Faces,enlarged_images/A/f1n.bmp / enlarged_images/A/f1n.bmp,,,1.003372541628778,[,fNTc
117,ITI,ITI,,,0.35239445831393823,,
117,Fixation,+,,,2.5023651250521652,,
118,Fixation,+,,,0.5033100000000559,,
118,Display Faces,enlarged_images/A/m3n.bmp / enlarged_images/A/m3t.bmp,,,0.503566708357539,[,mNTi
118,Display Faces,enlarged_images/A/m3n.bmp / enlarged_images/A/m3t.bmp,,,1.0030299582867883,[,mNTi
118,ITI,ITI,,,0.577230499999132,,
118,Fixation,+,,,2.5022354166721925,,
119,Fixation,+,,,0.5038175833760761,,
119,Display Faces,enlarged_images/A/f3n.bmp / enlarged_images/A/f3n.bmp,,,0.5037486249930225,[,mNTc
119,Display Faces,enlarged_images/A/f3n.bmp / enlarged_images/A/f3n.bmp,,,1.0034101250348613,[,mNTc
119,ITI,ITI,,,0.30234683328308165,,
119,Fixation,+,,,2.5027400000253692,,
120,Fixation,+,,,0.5040226666606031,,
120,Display Faces,enlarged_images/A/m3t.bmp / enlarged_images/A/m3n.bmp,,,0.5036839583190158,[,mNTi
120,Display Faces,enlarged_images/A/m3t.bmp / enlarged_images/A/m3n.bmp,,,1.0030073749949224,[,mNTi
120,ITI,ITI,,,0.6772271667141467,,
120,Fixation,+,,,2.5023097916855477,,
