ExperimentName,SessionStartDateTime,Subject,Session,Version,Section,Subtrial,DistanceFromDoor_SubTrial,Distance_lock,Distance_start,Distance_min,Distance_max,Door_anticipation_time,Door_opened,Door_outcome,Reward_magnitude,Punishment_magnitude,DoorAction_RT,ITI_duration,Total_coins,VAS_type,VAS_score,VAS_RT,Q_type,Q_score,Q_RT
Doors_AA_v8.py,02/18/22 10:07:01,,1,1,VAS pre,,,,,,,,,,,,,,,Anxiety,32,1302.0901679992676,,,
Doors_AA_v8.py,02/18/22 10:07:03,,1,1,VAS pre,,,,,,,,,,,,,,,Avoidance,59,659.3286991119385,,,
Doors_AA_v8.py,02/18/22 10:07:03,,1,1,VAS pre,,,,,,,,,,,,,,,Tired,43,590.5981063842773,,,
Doors_AA_v8.py,02/18/22 10:07:04,,1,1,VAS pre,,,,,,,,,,,,,,,Mood,83,621.802806854248,,,
Doors_AA_v8.py,02/18/22 10:07:05,,1,1,Instructions,,,,,,,,,,,,,,,,,,,,
Doors_AA_v8.py,02/18/22 10:07:17,,1,1,Practice,,71,1,50,0,100,2960.4759114060885,,,,,4015.7485008239746,2.0811140537261963,,,,,,,
Doors_AA_v8.py,02/18/22 10:07:29,,1,1,Practice,,100,1,50,3,100,3098.8719819802936,,,,,6216.52626991272,1.2164280414581299,,,,,,,
Doors_AA_v8.py,02/18/22 10:07:42,,1,1,Practice,,100,1,50,0,100,2282.985160545555,,,,,6133.69345664978,1.9556126594543457,,,,,,,
Doors_AA_v8.py,02/18/22 10:08:09,,1,1,TaskRun1,1,100,1,50,0,100,3909.1834635492323,opened,punishment,6,7,7019.827365875244,1.6546697616577148,-7,,,,,,
Doors_AA_v8.py,02/18/22 10:08:25,,1,1,TaskRun1,2,100,1,50,0,100,2716.0770702175823,opened,reward,6,4,1438.3904933929443,1.9310016632080078,-1,,,,,,
