ExperimentName,SessionStartDateTime,Subject,Session,Version,Section,Subtrial,DistanceFromDoor_SubTrial,Distance_lock,Distance_start,Distance_min,Distance_max,Door_anticipation_time,Door_opened,Door_outcome,Reward_magnitude,Punishment_magnitude,DoorAction_RT,ITI_duration,Total_coins,VAS_type,VAS_score,VAS_RT,Q_type,Q_score,Q_RT
Doors_AA_v8.py,10/28/21 16:26:37,,1,1,VAS pre,,,,,,,,,,,,,,,Anxiety,32,731.9784164428711,,,
Doors_AA_v8.py,10/28/21 16:26:37,,1,1,VAS pre,,,,,,,,,,,,,,,Anxiety,32,731.9784164428711,,,
Doors_AA_v8.py,10/28/21 16:26:39,,1,1,VAS pre,,,,,,,,,,,,,,,Avoidance,56,893.6798572540283,,,
Doors_AA_v8.py,10/28/21 16:26:37,,1,1,VAS pre,,,,,,,,,,,,,,,Anxiety,32,731.9784164428711,,,
Doors_AA_v8.py,10/28/21 16:26:39,,1,1,VAS pre,,,,,,,,,,,,,,,Avoidance,56,893.6798572540283,,,
Doors_AA_v8.py,10/28/21 16:26:40,,1,1,VAS pre,,,,,,,,,,,,,,,Tired,33,558.5477352142334,,,
Doors_AA_v8.py,10/28/21 16:26:37,,1,1,VAS pre,,,,,,,,,,,,,,,Anxiety,32,731.9784164428711,,,
Doors_AA_v8.py,10/28/21 16:26:39,,1,1,VAS pre,,,,,,,,,,,,,,,Avoidance,56,893.6798572540283,,,
Doors_AA_v8.py,10/28/21 16:26:40,,1,1,VAS pre,,,,,,,,,,,,,,,Tired,33,558.5477352142334,,,
Doors_AA_v8.py,10/28/21 16:26:40,,1,1,VAS pre,,,,,,,,,,,,,,,Mood,64,560.1077079772949,,,
Doors_AA_v8.py,10/28/21 16:26:37,,1,1,VAS pre,,,,,,,,,,,,,,,Anxiety,32,731.9784164428711,,,
Doors_AA_v8.py,10/28/21 16:26:39,,1,1,VAS pre,,,,,,,,,,,,,,,Avoidance,56,893.6798572540283,,,
Doors_AA_v8.py,10/28/21 16:26:40,,1,1,VAS pre,,,,,,,,,,,,,,,Tired,33,558.5477352142334,,,
Doors_AA_v8.py,10/28/21 16:26:40,,1,1,VAS pre,,,,,,,,,,,,,,,Mood,64,560.1077079772949,,,
Doors_AA_v8.py,10/28/21 16:26:41,,1,1,Instructions,,,,,,,,,,,,,,,,,,,,
Doors_AA_v8.py,10/28/21 16:26:37,,1,1,VAS pre,,,,,,,,,,,,,,,Anxiety,32,731.9784164428711,,,
Doors_AA_v8.py,10/28/21 16:26:39,,1,1,VAS pre,,,,,,,,,,,,,,,Avoidance,56,893.6798572540283,,,
Doors_AA_v8.py,10/28/21 16:26:40,,1,1,VAS pre,,,,,,,,,,,,,,,Tired,33,558.5477352142334,,,
Doors_AA_v8.py,10/28/21 16:26:40,,1,1,VAS pre,,,,,,,,,,,,,,,Mood,64,560.1077079772949,,,
Doors_AA_v8.py,10/28/21 16:26:41,,1,1,Instructions,,,,,,,,,,,,,,,,,,,,
Doors_AA_v8.py,10/28/21 16:26:57,,1,1,Practice,,100,1,50,21,100,2947.7030474795224,,,,,3393.941879272461,1.3352091312408447,,,,,,,
